example_id,poison,n_words,base_ppl,score_span1_abs,score_spanmax_abs,score_spanmax_rel,top_span_max
alpaca-31997,0,9,98.5615,-47.249855,-47.249855,-0.479395,"scrambled"
alpaca-47445,0,8,47.8911,-47.380230,-47.380230,-0.989332,"an"
alpaca-17926,0,8,74.7917,-47.729332,-47.729332,-0.638163,"businesses?"
alpaca-29859,0,6,132.3576,-47.751495,-47.751495,-0.360776,"Explain"
alpaca-32693,0,9,93.0038,-61.293251,-48.523338,-0.521735,"Produce a pun"
alpaca-34839,0,8,247.2823,-49.455734,-49.455734,-0.199997,"run"
alpaca-23365,0,7,120.5493,-50.157875,-50.157875,-0.416078,"chatbots"
alpaca-12631,0,8,42.4106,-50.911724,-50.911724,-1.200448,"product"
alpaca-17737,0,8,144.3883,-124.109863,-50.981827,-0.353088,"performance optimization."
alpaca-46909,0,8,195.1052,-51.071259,-51.071259,-0.261763,"List"
alpaca-26355,0,9,71.5792,-51.630676,-51.630676,-0.721309,"mountain."
alpaca-18011,0,8,48.3571,-52.430016,-52.430016,-1.084225,"an"
alpaca-10532,0,11,101.6442,-52.868645,-52.868645,-0.520135,"mights"
alpaca-48323,0,9,99.8420,-52.980820,-52.980820,-0.530647,"fantasy"
alpaca-15379,0,8,76.9674,-53.390938,-53.390938,-0.693682,"Find"
alpaca-42509,0,7,62.6525,-54.598785,-54.598785,-0.871454,"Catholic"
alpaca-07258,0,7,56.1499,-56.314243,-56.314243,-1.002927,"partner."
alpaca-28232,0,10,282.7032,-56.761688,-56.761688,-0.200782,"Name"
alpaca-36363,0,10,58.1506,-57.758869,-57.758869,-0.993264,"an"
alpaca-25436,0,8,72.3747,-65.550858,-58.142731,-0.803357,"keyword 'time'."
alpaca-28304,0,9,140.3627,-58.218002,-58.218002,-0.414768,"UI"
alpaca-34934,0,8,53.7799,-59.211342,-59.211342,-1.100993,"using"
alpaca-04489,0,6,48.9020,-59.865982,-59.865982,-1.224203,"of"
alpaca-02020,0,8,98.3339,-89.674873,-60.335503,-0.613578,"Design a"
alpaca-47957,0,7,72.7884,-110.406494,-60.695160,-0.833857,"significance of"
alpaca-13337,0,9,118.6877,-130.703636,-60.820961,-0.512445,"Apple and Orange."
alpaca-26149,0,11,74.8046,-61.775810,-61.689018,-0.824669,"Explain why"
alpaca-41536,0,7,30.4437,-62.440321,-62.440321,-2.051010,"hashtag"
alpaca-18073,0,9,50.1947,-62.459770,-62.459770,-1.244349,"media"
alpaca-31072,0,6,115.3006,-62.836411,-62.836411,-0.544979,"'HTML'?"
alpaca-16907,0,7,92.7355,-63.005257,-63.005257,-0.679409,"different"
alpaca-13499,0,8,64.7201,-112.300606,-64.805840,-1.001325,"Explain how"
alpaca-46894,0,7,162.7614,-118.739151,-66.593689,-0.409149,"advertising industry."
alpaca-30932,0,8,48.0019,-67.709801,-67.709801,-1.410566,"encoding"
alpaca-13599,0,6,83.6142,-67.769783,-67.769783,-0.810505,"windowsill"
alpaca-16054,0,9,64.3786,-68.739304,-68.739304,-1.067735,"adventure"
alpaca-18433,0,8,95.3641,-69.482422,-69.482422,-0.728602,"Canada?"
alpaca-20625,0,8,169.4889,-70.103210,-70.103210,-0.413615,"integrity."
alpaca-36290,0,6,163.7346,-71.244873,-71.244873,-0.435124,"'Yechh'"
alpaca-43072,0,8,64.9716,-125.246208,-73.362679,-1.129149,"fake news"
alpaca-24336,0,6,53.0676,-162.886139,-77.865738,-1.467292,"three columns."
alpaca-17213,0,8,85.0511,-79.137917,-79.137917,-0.930475,"poses"
alpaca-23667,0,6,206.4574,-79.407364,-79.407364,-0.384619,"purpose"
alpaca-02951,0,7,212.2201,-79.963913,-79.963913,-0.376797,"Thanksgiving"
alpaca-09138,0,10,122.1217,-80.177254,-80.177254,-0.656535,"exercise"
alpaca-07240,0,5,105.5219,-82.281876,-82.281876,-0.779761,"Explain"
alpaca-25602,0,5,153.7111,-83.830383,-83.830383,-0.545376,"life"
alpaca-37418,0,6,82.8056,-91.789040,-85.051750,-1.027125,"better sleep?"
alpaca-42768,0,9,40.9643,-110.239037,-86.845276,-2.120026,"Compose a"
alpaca-14430,0,6,205.3532,-87.197662,-87.197662,-0.424623,"star."
alpaca-27136,0,9,91.6846,-90.453705,-90.453705,-0.986575,"customer"
alpaca-17588,0,6,87.9473,-90.877785,-90.877785,-1.033321,"more"
alpaca-07453,0,6,158.3638,-92.532166,-92.532166,-0.584301,"me"
alpaca-13773,0,6,414.3221,-94.639557,-94.639557,-0.228420,"Carbon"
alpaca-13070,0,6,591.6214,-118.682495,-94.645203,-0.159976,"Minecraft world seed."
alpaca-46788,0,8,74.7297,-95.611275,-95.611275,-1.279428,"one"
alpaca-18722,0,8,124.1329,-96.692360,-96.692360,-0.778942,"Propose"
alpaca-27182,0,7,49.5804,-96.867294,-96.867294,-1.953743,"rainy"
alpaca-25678,0,7,159.8056,-97.380692,-97.380692,-0.609370,"three"
alpaca-28651,0,7,91.9315,-97.436607,-97.436607,-1.059883,"algorithm"
alpaca-49290,0,6,145.5747,-101.618790,-101.618790,-0.698052,"Give"
alpaca-45862,0,7,71.5219,-101.683098,-101.683098,-1.421706,"tackle"
alpaca-11961,0,7,50.0005,-105.032482,-105.032482,-2.100630,"a"
alpaca-21657,0,6,75.7969,-199.660347,-109.459373,-1.444114,"'zero gravity'."
alpaca-33795,0,8,596.9852,-167.070251,-112.498779,-0.188445,"Name a"
alpaca-17667,0,6,237.6167,-118.262527,-118.262527,-0.497703,"banana"
alpaca-25696,0,6,204.5166,-118.338165,-118.338165,-0.578624,"Explain"
alpaca-05261,0,7,62.0185,-119.634480,-119.634480,-1.929012,"scientific"
alpaca-47016,0,9,158.3253,-126.712799,-123.879120,-0.782434,"Design a poster featuring the"
alpaca-33848,0,6,189.1284,-125.741577,-125.741577,-0.664848,"money."
alpaca-20074,0,5,136.6358,-129.494476,-129.494476,-0.947735,"grams"
alpaca-27214,0,6,82.7983,-143.903824,-137.303192,-1.658285,"Suggest one"
alpaca-00345,0,6,71.4434,-137.417778,-137.417778,-1.923448,"renewable"
alpaca-34392,0,7,72.7337,-165.677109,-140.327499,-1.929333,"light plays"
alpaca-44409,0,6,192.6170,-142.361893,-142.361893,-0.739093,"would"
alpaca-26962,0,7,277.9573,-147.134491,-147.134491,-0.529342,"two"
alpaca-25056,0,7,81.9729,-149.871841,-149.871841,-1.828310,"Discuss"
alpaca-29617,0,8,204.2607,-150.611084,-150.611084,-0.737347,"online"
alpaca-02004,0,7,190.0880,-155.901184,-155.901184,-0.820153,"US."
alpaca-47063,0,6,70.5342,-163.471336,-163.471336,-2.317619,"Alan"
alpaca-24183,0,6,129.1268,-172.142242,-172.142242,-1.333126,"data"
alpaca-29252,0,6,139.6342,-174.511337,-174.511337,-1.249775,"effective"
alpaca-12545,0,7,170.7124,-181.527390,-181.527390,-1.063352,"three"
alpaca-48771,0,6,208.1094,-182.429855,-182.429855,-0.876606,"code"
alpaca-40568,0,6,175.4725,-193.630615,-193.630615,-1.103481,"spending"
alpaca-16279,0,6,102.2051,-203.493469,-203.493469,-1.991030,"5"
alpaca-07349,0,6,178.7102,-302.040436,-208.040863,-1.164124,"Amazon and Alibaba"
alpaca-07408,0,7,173.5275,-378.657913,-210.493240,-1.213026,"Design a"
alpaca-22708,0,7,125.9615,-222.389420,-222.389420,-1.765534,"data"
alpaca-44406,0,7,1347.1720,-457.820068,-231.124512,-0.171563,"expressing sadness."
alpaca-02367,0,7,1182.3156,-244.468628,-244.468628,-0.206771,"total"
alpaca-45105,0,6,1185.2667,-247.267578,-247.267578,-0.208618,"commercial"
alpaca-50993,0,5,271.7476,-257.747833,-257.747833,-0.948483,"family"
alpaca-10250,0,7,285.3676,-444.052612,-266.455627,-0.933728,"Geometry of Chaos is."
alpaca-46328,0,5,667.8060,-273.109863,-273.109863,-0.408966,"traditional"
alpaca-51876,0,7,103.4569,-274.736542,-274.736542,-2.655566,"starting"
alpaca-51566,0,6,195.7207,-290.115311,-290.115311,-1.482293,"mutual"
alpaca-33252,0,7,1076.8566,-429.903076,-306.591431,-0.284710,"[bird migration]."
alpaca-39563,0,5,397.3761,-832.883148,-306.930450,-0.772393,"blackhole forms."
alpaca-44765,0,5,860.0770,-308.184448,-308.184448,-0.358322,"winter"
alpaca-49220,0,6,243.8603,-323.323013,-323.323013,-1.325854,"vegetables."
alpaca-38019,0,6,450.7201,-327.660156,-327.660156,-0.726970,"Agile."
alpaca-25854,0,6,81.3079,-333.118393,-333.118393,-4.097000,"ecosystems?"
alpaca-49723,0,7,589.7351,-341.344055,-341.344055,-0.578809,"List"
alpaca-40388,0,5,663.3574,-415.207397,-415.207397,-0.625918,"mountain."
alpaca-14928,0,6,256.8731,-850.056244,-443.968170,-1.728356,"rainbow is created."
alpaca-32373,0,4,391.5526,-454.576202,-454.576202,-1.160958,"snacks."
alpaca-27550,0,5,405.1212,-473.099854,-473.099854,-1.167798,"customer"
alpaca-09344,0,6,243.1282,-511.983307,-511.983307,-2.105816,"three"
alpaca-44591,0,5,387.2665,-517.632355,-517.632355,-1.336631,"funny!"
alpaca-45612,0,5,275.0627,-535.566010,-535.566010,-1.947069,"Mars."
alpaca-47562,0,5,225.4551,-584.243057,-584.243057,-2.591395,"decision-making"
alpaca-03372,0,7,264.1316,-620.014374,-620.014374,-2.347369,"cyber"
alpaca-50125,0,5,507.0389,-652.552307,-652.552307,-1.286987,"snow."
alpaca-44631,0,5,1088.1224,-1605.503540,-716.786133,-0.658737,"Name three"
alpaca-22874,0,4,979.7226,-754.710632,-754.710632,-0.770331,"saying."
alpaca-32454,0,5,448.7100,-909.049438,-909.049438,-2.025918,"checklist."
alpaca-25959,0,6,571.9205,-1536.628357,-1536.628357,-2.686787,"Design"
alpaca-24574,0,4,254.8304,-1788.159058,-1788.159058,-7.017054,"night."
alpaca-51522,0,5,3101.2671,-2461.971680,-2461.971680,-0.793860,"Name"
alpaca-19568,0,4,739.4202,-2627.994568,-2627.994568,-3.554129,"tennis"
alpaca-45964,0,4,758.0571,-2886.470703,-2886.470703,-3.807722,"contract."
alpaca-16981,0,4,2344.8560,-2913.052734,-2913.052734,-1.242316,"a"
alpaca-27302,0,4,3964.8789,-3828.368164,-3828.368164,-0.965570,"equation"
alpaca-33552,0,4,2824.4119,-8745.895752,-8745.895752,-3.096537,"three"
